Chassis|Model|MUL ID|Combined|Clan|Source|File Location|Weight|Intro Date|Experimental year|Advanced year|Standard year|Extinct Year|Unit Type|Role|BV|Cost|Rules|Engine Name|Internal Structure|Myomer|Cockpit Type|Gyro Type|Armor Types|Equipment|Tech Rating|Unit Quirks|Weapon Quirks|Manufacturer|Factory|Targeting|Comms|Armor|JJ|Engine|Chassis|Capabilities|Overview|History|Deployment|Notes
Firestarter|FS9-M 'Mirage II'|9374|Firestarter FS9-M 'Mirage II'|false|Rec Guide:ilClan #28|data\mechfiles\mechs\Rec Guides ilClan\Vol 28\Firestarter FS9-M 'Mirage II'.mtf|35.0|3143||3143||-|Biped Mech|Striker|1660|6068250|3|210 XL (Clan)|IS Endo-Composite|Standard|Standard Cockpit|Standard Gyro|IS Reflective,|CLERMediumLaser,Flamer,IS Reflective,ISDoubleHeatSink,Jump Jet,CLERSmallLaser,CLPlasmaCannon|F/X-X-X-E|Ubiquitous (Inner Sphere);Ubiquitous (Clans)|Exposed Weapon Linkage|Defiance Industries|Kwangjong-ni|Tansech C30-97|Cyclops 14|Unknown Reflective Armor|Luxor Load Lifters|Great Father 210 XL|Foundation Endo-Composite|yes|yes|yes|yes|--
Spector|SPR-6F|9375|Spector SPR-6F|false|Rec Guide:ilClan #28|data\mechfiles\mechs\Rec Guides ilClan\Vol 28\Spector SPR-6F.mtf|35.0|3119||3119||-|Biped Mech|Striker|1476|7109618|3|280 XL|IS Endo Steel|Standard|Small Cockpit|Standard Gyro|IS Reflective,|Jump Jet,CLImprovedMediumHeavyLaser,IS Reflective,ISMediumVSPLaser,ISTargeting Computer,ISERSmallLaser,ISDoubleHeatSink|F/X-X-F-E|Rugged (1 Point);Difficult to Maintain||Norse Technologies|Loxley|DLK Type Phased Array Sensor System|AR-12 Sheathed Directional Beacon with Norse Guardian ECM Suite|Starshield Light|HildCo Model 11c|Magna 245 XL|Norse XT-Light Type AE (Endo)|yes|yes|yes|yes|--
Assassin|ASN-109|9395|Assassin ASN-109|false|Rec Guide:ilClan #29|data\mechfiles\mechs\Rec Guides ilClan\Vol 29\Assassin ASN-109.mtf|40.0|3140|||3140|-|Biped Mech|Scout|1158|8947213|2|280 XL|IS Standard|Standard|Small Cockpit|Standard Gyro|IS Stealth,|IS Stealth,Light PPC,Jump Jet,ISSRM2IOS,ISCASEII,ISMML5,ISAngelECMSuite,ISDoubleHeatSink|F/X-X-X-E|Poor Life Support;Easy to Maintain;Non-Standard Parts;Cramped Cockpit||Hellespont ’Mech Works|Sian|Garret 500S|Garret T15 B with Angel|Ceres Stealth|Lox Lift Series 1|VOX 280 XL|Hellespont Type A 40 series|yes|yes|yes|yes|--
Charger|C|9397|Charger C|true|Rec Guide:ilClan #29|data\mechfiles\mechs\Rec Guides ilClan\Vol 29\Charger C.mtf|80.0|3130||3130||-|Biped Mech|Scout|2826|33298620|3|400 XL (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Lamellor,|CLImprovedMediumHeavyLaser,Clan Ferro-Lamellor,Supercharger,CLMASC,BloodhoundActiveProbe,CLTargeting Computer,ISAngelECMSuite,CLERMediumLaser,ISDoubleHeatSink,CLCASE|F/X-X-X-E|Barrel Fists (LA);Easy to Maintain;Bad Reputation (Inner Sphere)||Raveena Electronics|Ramora|Dalban Hirez with Bloodhound Active Probe|Tek Batt with Angel ECM|Compound LZ-7|Icarus 81|LTV 400 XL|Wells 990|yes|yes|yes|yes|--
Dervish|DV-11DK|9396|Dervish DV-11DK|false|Rec Guide:ilClan #29|data\mechfiles\mechs\Rec Guides ilClan\Vol 29\Dervish DV-11DK.mtf|55.0|3149||3149||-|Biped Mech|Missile Boat|1919|12115317|3|275 XL|IS Endo Steel|Standard|Standard Cockpit|Compact Gyro|IS Ballistic-Reinforced,|Jump Jet,Medium Re-engineered Laser,CLStreakSRM2,ISAES,CLLRM10,ISCASEII,ISDoubleHeatSink|F/X-X-X-E|||Achernar BattleMechs|New Avalon|Federated Hunter Mk. II|Achernar Electronics HID-21|Durallex Ballistic-Reinforced with CASE II|Swingline X-100|Core Tek 275 XL|Dorwinion Standard 55TES|yes|yes|yes|yes|--
Firefly|FFL-5A|9394|Firefly FFL-5A|false|Rec Guide:ilClan #29|data\mechfiles\mechs\Rec Guides ilClan\Vol 29\Firefly FFL-5A.mtf|30.0|3144||3144||-|Biped Mech|Striker|996|4395300|3|180 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,ISDoubleHeatSink,ISAntiMissileSystem,ISPartialWing,ISERMediumLaser,ISCASE,LRM 5|F/X-X-X-D|No/Minimal Arms||Ceres Metals Industries|Lockton|Radcom TXX|Datcom 18|StarSlab/1 with CASE|Lexington Lifters|VOX 180 XL|Earthwerks Firefly|yes|yes|yes|yes|--
Sagittaire|SGT-14R|9398|Sagittaire SGT-14R|false|Rec Guide:ilClan #29|data\mechfiles\mechs\Rec Guides ilClan\Vol 29\Sagittaire SGT-14R.mtf|95.0|3149|||3149|-|Biped Mech|Juggernaut|2626|18321225|3|285 Light|IS Endo-Composite|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,CLDoubleHeatSink,ISLargeVSPLaser,CLERMediumLaser,CLSmallPulseLaser,CLERPPC,ISTargeting Computer|F/X-X-X-E|Improved Targeting (Short);Difficult to Maintain;Weak Head Armor (1)||Robinson Standard BattleWorks|Robinson|Federated Stalker with Targeting Module|Sony MSF-31|Starshield Special Heavy|HildCo LFT 9-X|Pitban 285 XL|Skuel Heavy TRQ|yes|yes|yes|yes|--
BattleMaster|BLR-3M-DC|3806|BattleMaster BLR-3M-DC|false|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\BattleMaster BLR-3M-DC.mtf|85.0|3053||3053||-|Biped Mech|Brawler|1627|9622343|3|340 Fusion|IS Standard|Standard|Command Console|Standard Gyro|IS Standard,|Machine Gun,ISERPPC,ISDoubleHeatSink,SRM 6,Medium Laser,ISCASE|E/X-X-E-D|Command Mek;Weak Head Armor (1)||Refit|Various|HarfordCo XKZ 1|HarfordCo COM 4000|StarGuard IV|--|VOX 340|Hollis Mark X|yes|yes|yes|yes|--
BattleMaster|BLR-6C|7476|BattleMaster BLR-6C|false|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\BattleMaster BLR-6C.mtf|85.0|3081||3081||-|Biped Mech|Juggernaut|1557|17915585|3|340 Light|IS Endo Steel|Standard|Command Console|Standard Gyro|IS Standard,|ISSmallXPulseLaser,ISStreakSRM6,Light Auto Cannon/5,ISERSmallLaser,ISCASEII,ISDoubleHeatSink|E/X-X-F-D|Command Mek;Weak Head Armor (1)||Refit|Various|HarfordCo XKZ 1|HarfordCo COM 4000|StarGuard IV|--|340 VOX Light Fusion|Hollis Mark X|yes|yes|yes|yes|--
BattleMaster|BLR-6G|7475|BattleMaster BLR-6G|false|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\BattleMaster BLR-6G.mtf|85.0|3088|||3088|-|Biped Mech|Brawler|1960|17195935|2|340 Light|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|ISDoubleHeatSink,ISSmallXPulseLaser,Heavy PPC,ISStreakSRM6,Light PPC,ISERSmallLaser,ISCASEII|E/X-X-F-D|Command Mek;Weak Head Armor (1)||General Motors|El Dorado|Federated Stalker|Sony MSF-31|Starshield Special Heavy with CASE II|--|GM 340 Light|Hollis Mark X Endo Steel|yes|yes|yes|yes|--
BattleMaster|BLR-6R|9404|BattleMaster BLR-6R|false|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\BattleMaster BLR-6R.mtf|85.0|3104|||3104|-|Biped Mech|Brawler|2181|17931310|2|340 Light|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|CLRotaryAC5,ISStreakSRM6,Light PPC,CLImprovedMediumHeavyLaser,ISCASEII,ISDoubleHeatSink|F/X-X-F*-F|Command Mek;Weak Head Armor (1)||Refit|Various|HarfordCo XKZ 1|HarfordCo COM 4000|StarGuard IV|--|340 VOX Light Fusion|Hollis Mark X|yes|yes|yes|yes|--
BattleMaster|C 3|7477|BattleMaster C 3|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\BattleMaster C 3.mtf|85.0|3145|||3145|-|Biped Mech|Juggernaut|2532|9531693|2|340 Fusion (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|IS Standard,|CLDoubleHeatSink,CLMG,CLERPPC,CLStreakSRM6,CLERMediumLaser,CLTargeting Computer,CLCASE|F/X-X-X-D|Command Mek;Weak Head Armor (1)||Trellshire Heavy Industries|Twycross|'Hephaestus' CT-44 with Targeting Computer|TDWS-37 Mk 2.2|AM15|--|340 Clan|Hollis Mark X|yes|yes|yes|yes|--
Hierofalcon|A|7485|Hierofalcon A|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Hierofalcon A.mtf|45.0|3148||3148||-|Biped Mech|Striker|1953|12586906|3|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Improved Jump Jet,CLERMediumLaser,CLAPGaussRifle,CLFlamer,CLLargePulseLaser,Clan Ferro-Fibrous,CLPartialWing,CLDoubleHeatSink,CLCASE|F/X-X-X-D|||CJF Factory Zone 4|Alyina|Series JFVII Integrated|JF Integrated|Compound JF Ferro-Fibrous|--|Light Force 270 XL|JF 4 Light Endo Steel|yes|yes|yes|yes|--
Hierofalcon|B|7486|Hierofalcon B|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Hierofalcon B.mtf|45.0|3148||3148||-|Biped Mech|Striker|1737|11589125|3|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLSRM6,CLERSmallLaser,Clan Ferro-Fibrous,CLPartialWing,CLCASEII,CLERMediumLaser,CLDoubleHeatSink,CLCASE|F/X-X-X-D|||CJF Factory Zone 4|Alyina|Series JFVII Integrated|JF Integrated|Compound JF Ferro-Fibrous|--|Light Force 270 XL|JF 4 Light Endo Steel|yes|yes|yes|yes|--
Hierofalcon|C|7487|Hierofalcon C|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Hierofalcon C.mtf|45.0|3148||3148||-|Biped Mech|Sniper|1983|10669281|3|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLERPPC,CLRotaryAC2,Clan Ferro-Fibrous,CLPartialWing,CLDoubleHeatSink,CLCASE|F/X-X-X-E|||CJF Factory Zone 4|Alyina|Series JFVII Integrated|JF Integrated|Compound JF Ferro-Fibrous|--|Light Force 270 XL|JF 4 Light Endo Steel|yes|yes|yes|yes|--
Hierofalcon|D|7488|Hierofalcon D|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Hierofalcon D.mtf|45.0|3148||3148||-|Biped Mech|Striker|2183|16126719|3|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLERMediumPulseLaser,CLERMediumLaser,Clan Ferro-Fibrous,CLPartialWing,CLATM6,CLCASEII,Supercharger,CLDoubleHeatSink,CLCASE|F/X-X-X-D|||CJF Factory Zone 4|Alyina|Series JFVII Integrated|JF Integrated|Compound JF Ferro-Fibrous|--|Light Force 270 XL|JF 4 Light Endo Steel|yes|yes|yes|yes|--
Hierofalcon|Prime|7484|Hierofalcon Prime|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Hierofalcon Prime.mtf|45.0|3148||3148||-|Biped Mech|Striker|1878|11620844|3|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLImprovedMediumHeavyLaser,CLHAG20,Clan Ferro-Fibrous,CLPartialWing,CLECMSuite,CLTAG,CLDoubleHeatSink,CLCASE|F/X-X-X-D|||CJF Factory Zone 4|Alyina|Series JFVII Integrated|JF Integrated|Compound JF Ferro-Fibrous|--|Light Force 270 XL|JF 4 Light Endo Steel|yes|yes|yes|yes|--
Puma|I|7479|Puma I|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Puma (Adder) I.mtf|35.0|3125|||3125|-|Biped Mech|Striker|1575|7686563|2|210 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLDoubleHeatSink,CLImprovedMediumHeavyLaser,CLERMediumLaser,Clan Ferro-Fibrous,CLSRM6,CLFlamer,CLCASE|F/X-X-E-D|Narrow/Low Profile||Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Adder Special V8.6|Trueborn Ultra 945B|Star Lite Ferro-Fibrous|--|Great Father 210 XL|Hooded Endo-Lite Endo Steel|yes|yes|yes|yes|--
Puma|K|7481|Puma K|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Puma (Adder) K.mtf|35.0|3125|||3125|-|Biped Mech|Sniper|1281|7416563|2|210 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLERLargePulseLaser,Clan Ferro-Fibrous,CLRotaryAC2,CLDoubleHeatSink,CLLaserAntiMissileSystem,CLFlamer,CLCASE|F/X-X-F-E|Narrow/Low Profile||Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Adder Special V8.6|Trueborn Ultra 945B|Star Lite Ferro-Fibrous|--|Great Father 210 XL|Hooded Endo-Lite Endo Steel|yes|yes|yes|yes|--
Puma|L|7482|Puma L|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Puma (Adder) L.mtf|35.0|3147|||3147|-|Biped Mech|Striker|1738|7689938|2|210 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLStreakLRM5,Clan Ferro-Fibrous,CLDoubleHeatSink,Jump Jet,CLERMediumLaser,CLECMSuite,CLFlamer,CLCASE|F/X-X-X-E|Narrow/Low Profile||Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Adder Special V8.6|Trueborn Ultra 945B|Star Lite Ferro-Fibrous|--|Great Father 210 XL|Hooded Endo-Lite Endo Steel|yes|yes|yes|yes|--
Puma|S|7483|Puma S|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Puma (Adder) S.mtf|35.0|3050|3050|3060|3060|-|Biped Mech|Scout|1427|7365938|2|210 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLMediumPulseLaser,CLMG,CLECMSuite,Clan Ferro-Fibrous,CLActiveProbe,CLDoubleHeatSink,CLFlamer,CLCASE|F/X-X-E-D|Narrow/Low Profile||Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Adder Special V8.6|Trueborn Ultra 945B|Star Lite Ferro-Fibrous|--|Great Father 210 XL|Hooded Endo-Lite Endo Steel|yes|yes|yes|yes|--
Puma|T|7478|Puma T|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Puma (Adder) T.mtf|35.0|3142|||3142|-|Biped Mech|Sniper|2182|7848563|2|210 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLERPPC,PPC Capacitor,Clan Ferro-Fibrous,CLDoubleHeatSink,Coolant Pod,CLFlamer,CLCASE|F/X-X-X-D|Narrow/Low Profile||Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Sheridan LM-TA 8-10, W-7 Facilities,Wolf Clan Site 3, Assault Tech Industries|Adder Special V8.6|Trueborn Ultra 945B|Star Lite Ferro-Fibrous|--|Great Father 210 XL|Hooded Endo-Lite Endo Steel|yes|yes|yes|yes|--
Shadow Cat III|A|7492|Shadow Cat III A|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Shadow Cat III A.mtf|45.0|3111|||3111|-|Biped Mech|Sniper|2005|13268406|2|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Improved Jump Jet,CLDoubleHeatSink,CLERLargeLaser,Clan Ferro-Fibrous,CLMASC|F/X-X-E-D|Narrow/Low Profile||Barcella Beta|Irece|Build 4 CAT TTS|Sipher CommCon SCU-9|Compound H17Ferro-Fibrous with CASE|Model KY Boosters|RFUM 270 XL|Type 79-45 Endo Steel|yes|yes|yes|yes|--
Shadow Cat III|B|7493|Shadow Cat III B|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Shadow Cat III B.mtf|45.0|3111|||3111|-|Biped Mech|Striker|2183|13061781|2|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLERMediumLaser,CLATM3,ISAngelECMSuite,Clan Ferro-Fibrous,CLActiveProbe,CLTargeting Computer,CLMASC,CLDoubleHeatSink,CLCASE|F/X-X-F-E|Narrow/Low Profile||Barcella Beta|Irece|Build 4 CAT TTS|Sipher CommCon SCU-9|Compound H17Ferro-Fibrous with CASE|Model KY Boosters|RFUM 270 XL|Type 79-45 Endo Steel|yes|yes|yes|yes|--
Shadow Cat III|C|7494|Shadow Cat III C|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Shadow Cat III C.mtf|45.0|3111|||3111|-|Biped Mech|Striker|2153|16697656|2|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLLBXAC20,CLImprovedHeavyLargeLaser,Clan Ferro-Fibrous,Supercharger,CLMASC,CLDoubleHeatSink,CLCASE|F/X-X-F-D|Narrow/Low Profile||Barcella Beta|Irece|Build 4 CAT TTS|Sipher CommCon SCU-9|Compound H17Ferro-Fibrous with CASE|Model KY Boosters|RFUM 270 XL|Type 79-45 Endo Steel|yes|yes|yes|yes|--
Shadow Cat III|Prime|7491|Shadow Cat III Prime|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Shadow Cat III Prime.mtf|45.0|3111|||3111|-|Biped Mech|Striker|2021|10752656|2|270 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLGaussRifle,CLMediumPulseLaser,Clan Ferro-Fibrous,CLMASC,CLDoubleHeatSink,CLCASE|F/X-X-E-D|Narrow/Low Profile||Barcella Beta|Irece|Build 4 CAT TTS|Sipher CommCon SCU-9|Compound H17Ferro-Fibrous with CASE|Model KY Boosters|RFUM 270 XL|Type 79-45 Endo Steel|yes|yes|yes|yes|--
Thor|AA|6876|Thor AA|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Thor (Summoner) AA.mtf|70.0|3086|||3086|-|Biped Mech|Sniper|2216|20991458|3|350 XL (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLGaussRifle,Clan Ferro-Fibrous,CLERLargePulseLaser,CLSRM6,CLDoubleHeatSink,CLCASE|F/X-X-E-D|Improved Communications;Ubiquitous (Clans)||Eagle Craft Group, St. Louis MechWorks, Svarstaad Industriplex Gamma|Ironhold, Niles, Svarstaad|Hawkeye 58|Model J-D 067|J63-3E Ferro Fibrous|JF Standard|Redline 350 XL|JFS-703|yes|yes|yes|yes|--
Thor|J|7489|Thor J|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Thor (Summoner) J.mtf|70.0|3148|||3148|-|Biped Mech|Skirmisher|2666|21458958|2|350 XL (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLHAG40,Clan Ferro-Fibrous,CLImprovedMediumHeavyLaser,CLLightActiveProbe,CLDoubleHeatSink,CLCASE|F/X-X-X-D|Improved Communications;Ubiquitous (Clans)||Eagle Craft Group, St. Louis MechWorks, Svarstaad Industriplex Gamma|Ironhold, Niles, Svarstaad|Hawkeye 58|Model J-D 067|J63-3E Ferro Fibrous|JF Standard|Redline 350 XL|JFS-703|yes|yes|yes|yes|--
Thor|Q|3184|Thor Q|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Thor (Summoner) Q.mtf|70.0|3069|||3069|-|Biped Mech|Skirmisher|2479|21376083|2|350 XL (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLLargePulseLaser,Clan Ferro-Fibrous,CLERPPC,CLHeavyMediumLaser,CLSRM4,CLDoubleHeatSink,CLHeavySmallLaser,CLCASE|F/X-X-E-D|Improved Communications;Ubiquitous (Clans)||Eagle Craft Group, St. Louis MechWorks, Svarstaad Industriplex Gamma|Ironhold, Niles, Svarstaad|Hawkeye 58|Model J-D 067|J63-3E Ferro Fibrous|JF Standard|Redline 350 XL|JFS-703|yes|yes|yes|yes|--
Thor|T|7490|Thor T|true|Rec Guide:ilClan #3|data\mechfiles\mechs\Rec Guides ilClan\Vol 3\Thor (Summoner) T.mtf|70.0|3142|||3142|-|Biped Mech|Sniper|2355|21193333|2|350 XL (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|Jump Jet,CLProtoMechAC8,Clan Ferro-Fibrous,CLERPPC,CLStreakLRM15,CLDoubleHeatSink,CLCASE|F/X-X-X-E|Improved Communications;Ubiquitous (Clans)||Eagle Craft Group, St. Louis MechWorks, Svarstaad Industriplex Gamma|Ironhold, Niles, Svarstaad|Hawkeye 58|Model J-D 067|J63-3E Ferro Fibrous|JF Standard|Redline 350 XL|JFS-703|yes|yes|yes|yes|--
Grizzly|3|9432|Grizzly 3|true|Rec Guide:ilClan #30|data\mechfiles\mechs\Rec Guides ilClan\Vol 30\Grizzly 3.mtf|70.0|3138|||3138|-|Biped Mech|Skirmisher|2331|14923478|2|280 XL (Clan)|Clan Reinforced|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Jump Jet,CLERLargeLaser,CLERMediumLaser,CLERSmallLaser,ISPlasmaRifle,CLLRM10,CLArtemisV,CLCASEII,CLDoubleHeatSink,CLTargeting Computer,CLCASE|F/X-X-X-E|Exposed Actuators;Difficult to Maintain||Jötunn BattleWorx|Goito|Series VI KITT|Garret T10B|Arcadia Compound Delta VII Standard|Clan Standard 14X Series|--|Type 56-45C Modified Endo Steel|yes|yes|yes|yes|--
Hellcat||9409|Hellcat |true|Rec Guide:ilClan #30|data\mechfiles\mechs\Rec Guides ilClan\Vol 30\Hellcat (Hellhound II).mtf|50.0|3133||3133||-|Biped Mech|Skirmisher|1801|34168500|3|300 XXL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLDoubleHeatSink,CLERLargeLaser,Clan Ferro-Fibrous,CLLBXAC10,CLSRM6,CLCASE|F/X-X-X-E|Extended Torso Twist;Difficult to Maintain||Kinetic Dynamics, Trellshire Heavy Industries|Graus, Twycross|Build 4 CAT Advanced TTS|JNE II Integrated|Alpha Plate Special Ferro-Fibrous|--|Model 32d 300 XXL|Puma Type Medium Endo Steel|no|yes|no|no|--
Hellhound|6|9429|Hellhound 6|true|Rec Guide:ilClan #30|data\mechfiles\mechs\Rec Guides ilClan\Vol 30\Hellhound (Conjurer) 6.mtf|50.0|3063||3063|3082|-|Biped Mech|Skirmisher|2223|9928500|2|300 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLDoubleHeatSink,CLERMediumLaser,Clan Ferro-Fibrous,CLERMediumPulseLaser,CLLRM10,CLERPPC,CLCASE|F/X-X-E-D|Extended Torso Twist||Irece Alpha|Irece|Build 4 CAT Advanced TTS|JNE II Integrated|Alpha Plate Special Ferro-Fibrous|--|Consolidated Fusion 350 XL|Puma Type Medium Endo Steel|yes|yes|yes|yes|--
Hellhound II-P||9430|Hellhound II-P |true|Rec Guide:ilClan #30|data\mechfiles\mechs\Rec Guides ilClan\Vol 30\Hellhound II-P (Hellcat-P).mtf|50.0|3065|||3065|-|Biped Mech|Skirmisher|1777|9168500|2|250 XL (Clan)|Clan Endo Steel|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLDoubleHeatSink,CLERLargeLaser,Clan Ferro-Fibrous,CLLBXAC10,CLSRM6,CLCASE|F/X-X-D-D|Extended Torso Twist;Difficult to Maintain||Kinetic Dynamics, Trellshire Heavy Industries|Graus, Twycross|Build 4 CAT Advanced TTS|JNE II Integrated|Alpha Plate Special Ferro-Fibrous|--|Model 32d 300 XXL|Puma Type Medium Endo Steel|no|yes|no|no|--
Highlander IIC|4|9433|Highlander IIC 4|true|Rec Guide:ilClan #30|data\mechfiles\mechs\Rec Guides ilClan\Vol 30\Highlander IIC 4.mtf|90.0|3147|||3147|-|Biped Mech|Missile Boat|2958|10967180|2|270 Fusion (Clan)|Clan Standard|Standard|Standard Cockpit|Standard Gyro|Clan Ferro-Fibrous,|CLDoubleHeatSink,CLATM6,Clan Ferro-Fibrous,CLGaussRifle,CLCASEII,Jump Jet,CLERMediumLaser,CLLRM20,CLArtemisV,CLCASE|F/X-X-X-E|Cowl;Reinforced Legs;Command Mek;Difficult Ejection||W-7 Facilities|Weingarten|C-12 Mk. III with Artemis IV FCS|C-XII Series B4 GDS|Arcadia Compound Delta VII Ferro-Fibrous|Prentiss-IIIA|Fusion 270 Standard|SL-XT Modified|yes|yes|yes|yes|--
Hoplite|HOP-5C|9431|Hoplite HOP-5C|false|Rec Guide:ilClan #30|data\mechfiles\mechs\Rec Guides ilClan\Vol 30\Hoplite HOP-5C.mtf|55.0|3138||3138||-|Biped Mech|Brawler|1520|8060000|3|220 Light|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Ballistic-Reinforced,|ISMML5,ISAES,CLUltraAC10,CLDoubleHeatSink,CLCASEII|F/X-X-X-E|No/Minimal Arms||Arc-Royal MechWorks|Arc-Royal|Dalban HiRez II with Probe|MultiGab 2000|Durallex Ballistic-Reinforced|--|Magna 220 Light|Star League HO-01E|yes|yes|yes|yes|--
